price,area,bedrooms,bathrooms,stories,mainroad,guestroom,basement,hotwaterheating,airconditioning,parking,prefarea,furnishingstatus,age,dist_city_center_km
2940000,3846,3,1,1,yes,no,yes,no,no,1,yes,semi-furnished,3.0,6.7
3403000,4562,2,3,2,yes,yes,no,no,yes,0,no,semi-furnished,6.0,7.6
3775000,8027,2,2,1,yes,no,no,no,no,1,no,unfurnished,15.0,0.6
3894000,5749,2,2,2,yes,no,no,no,yes,2,no,semi-furnished,1.0,16.0
2188000,2336,4,2,1,no,no,no,yes,no,0,yes,semi-furnished,4.0,2.7
4206000,7522,4,2,1,yes,no,yes,no,no,1,no,unfurnished,1.0,7.6
3114000,4030,3,1,2,yes,yes,no,no,yes,0,no,unfurnished,7.0,30.9
4696000,9621,3,2,2,yes,no,no,no,yes,1,no,unfurnished,21.0,7.2
5703000,7876,5,2,2,yes,no,,no,yes,2,yes,furnished,0.0,10.3
3187000,4516,2,2,3,yes,no,no,no,no,2,yes,unfurnished,13.0,4.7
4172000,8318,3,1,1,yes,yes,no,no,no,3,no,semi-furnished,32.0,0.5
4282000,5649,3,3,2,yes,no,no,no,no,2,no,unfurnished,3.0,12.8
3859000,7376,4,2,2,yes,no,yes,no,no,1,no,unfurnished,14.0,0.3
4650000,6566,6,1,3,yes,yes,no,no,no,3,no,semi-furnished,44.0,9.6
2728000,3638,2,2,1,yes,no,no,no,no,2,yes,semi-furnished,39.0,0.3
3209000,4084,5,3,2,yes,no,no,no,no,1,no,unfurnished,3.0,15.9
5018000,7766,4,3,3,yes,no,no,no,yes,2,no,furnished,1.0,1.4
3520000,4763,2,2,1,yes,no,no,no,yes,3,no,unfurnished,2.0,5.8
3593000,4612,3,3,3,yes,no,no,no,no,2,no,furnished,15.0,7.3
1882000,3399,3,1,1,no,no,no,no,no,1,no,unfurnished,16.0,4.9
4528000,6432,6,2,2,no,yes,yes,no,no,2,no,semi-furnished,13.0,3.3
5467000,10038,2,3,3,yes,yes,yes,no,no,0,no,semi-furnished,5.0,5.0
3114000,3151,4,3,2,yes,yes,,no,yes,1,no,furnished,,
3789000,5553,3,2,2,yes,yes,no,no,yes,1,no,semi-furnished,10.0,4.6
5397000,8607,4,3,1,no,no,yes,no,no,0,yes,semi-furnished,8.0,3.6
2684000,5325,3,1,3,yes,no,no,no,no,0,no,semi-furnished,16.0,6.7
4388000,6495,3,3,2,yes,yes,yes,no,yes,0,no,furnished,7.0,2.2
2153000,3163,4,1,1,yes,yes,no,no,no,2,no,unfurnished,5.0,35.8
4089000,6442,4,1,2,yes,no,no,no,yes,2,no,furnished,4.0,5.6
3699000,5088,5,1,2,yes,yes,no,no,no,3,no,unfurnished,3.0,1.7
3717000,7669,2,2,1,yes,no,yes,no,no,1,no,semi-furnished,4.0,5.2
4994000,8112,4,1,1,yes,yes,yes,no,yes,1,yes,semi-furnished,1.0,16.1
5307000,11197,2,1,1,no,no,no,no,yes,3,no,furnished,5.0,0.3
4628000,6775,3,1,2,yes,no,no,no,yes,0,yes,semi-furnished,0.0,9.1
3838000,6217,3,1,2,no,no,no,no,no,2,no,semi-furnished,2.0,6.4
3787000,5928,3,2,2,yes,no,no,no,no,2,no,furnished,16.0,1.5
4690000,4723,3,2,3,yes,no,no,no,yes,0,yes,furnished,5.0,13.6
4353000,6245,6,1,3,no,yes,yes,no,no,2,no,furnished,13.0,3.7
3638000,4850,2,2,2,no,no,no,no,yes,2,no,furnished,15.0,2.8
4829000,5871,4,3,1,yes,no,no,no,yes,0,no,furnished,10.0,14.1
5200000,8399,3,3,2,yes,no,,no,yes,0,no,furnished,38.0,8.1
1864000,3286,2,1,2,yes,no,no,no,yes,0,no,unfurnished,0.0,18.3
4231000,8008,2,2,2,yes,no,no,no,no,1,no,semi-furnished,16.0,8.0
5023000,8398,5,1,2,yes,no,no,no,yes,1,yes,semi-furnished,38.0,10.8
3598000,5240,5,1,2,yes,no,yes,no,no,1,no,furnished,24.0,14.5
3365000,832,5,1,3,yes,no,yes,no,no,1,yes,semi-furnished,2.0,0.5
4009000,4163,6,3,1,yes,yes,no,yes,no,3,yes,semi-furnished,5.0,12.0
4607000,8353,2,1,2,yes,no,yes,no,yes,1,no,unfurnished,2.0,7.6
2795000,5450,3,1,1,yes,no,yes,no,no,0,no,unfurnished,11.0,0.6
2749000,3302,4,1,3,yes,yes,no,no,no,1,no,semi-furnished,15.0,5.7
4068000,4389,3,3,1,yes,yes,yes,no,yes,1,no,semi-furnished,5.0,0.7
4177000,7349,3,2,1,yes,yes,no,no,no,1,no,semi-furnished,9.0,10.7
3838000,6703,3,1,1,yes,no,no,no,no,1,yes,semi-furnished,14.0,6.3
2745000,4974,3,2,2,yes,no,no,no,no,0,no,unfurnished,7.0,24.6
3765000,4693,3,2,1,yes,yes,yes,no,no,2,yes,unfurnished,23.0,1.6
3882000,4638,2,2,2,yes,no,no,yes,no,3,no,semi-furnished,18.0,7.5
2190000,3471,3,1,2,yes,no,no,no,no,1,no,unfurnished,1.0,1.9
5746000,9054,3,3,1,yes,no,no,no,yes,1,no,semi-furnished,12.0,7.6
4100000,4791,3,1,1,yes,yes,yes,yes,yes,2,no,semi-furnished,3.0,10.3
5187000,8178,2,2,3,yes,no,yes,no,no,2,no,furnished,10.0,10.2
5055000,8847,4,1,2,no,no,,no,yes,1,yes,semi-furnished,,
4228000,7696,1,2,2,yes,no,no,no,no,3,no,unfurnished,25.0,15.4
2505000,4550,3,2,2,no,no,no,no,no,1,no,unfurnished,6.0,0.6
3643000,6388,4,2,1,yes,no,no,no,no,1,no,semi-furnished,4.0,3.4
3837000,5447,3,1,1,yes,no,no,no,no,2,yes,semi-furnished,3.0,9.3
3113000,3512,3,3,1,yes,yes,no,no,no,3,no,unfurnished,9.0,5.5
4616000,6214,4,1,3,yes,yes,no,no,yes,2,yes,unfurnished,1.0,1.7
2242000,2906,3,2,4,no,no,no,no,yes,0,yes,semi-furnished,10.0,6.4
5041000,8113,4,3,2,yes,yes,yes,no,no,1,no,semi-furnished,0.0,4.2
2788000,4478,4,2,1,yes,yes,no,no,no,1,no,unfurnished,5.0,4.0
4090000,5943,4,2,1,yes,no,no,no,no,1,yes,unfurnished,3.0,13.3
3725000,6123,3,2,1,yes,yes,no,no,yes,2,no,unfurnished,43.0,4.2
3425000,4930,2,2,2,yes,no,no,no,yes,2,no,furnished,16.0,0.3
5205000,6791,3,3,1,yes,no,no,no,no,2,no,furnished,5.0,0.5
3235000,4455,3,1,3,no,no,yes,no,no,3,no,unfurnished,1.0,15.5
4853000,7417,3,2,2,yes,yes,yes,no,yes,1,no,unfurnished,9.0,25.9
3880000,2539,3,2,3,yes,yes,no,no,no,2,yes,semi-furnished,3.0,9.3
4347000,5778,3,2,3,yes,yes,yes,no,no,2,no,semi-furnished,9.0,3.6
4685000,9766,1,1,3,yes,yes,no,yes,no,1,yes,unfurnished,22.0,22.3
2986000,3299,3,2,2,yes,yes,yes,no,no,2,yes,unfurnished,11.0,8.7
3293000,4009,3,3,2,no,no,no,no,yes,0,no,unfurnished,12.0,14.9
4305000,6631,4,3,2,yes,no,yes,no,no,2,yes,furnished,9.0,11.6
3371000,5895,1,2,2,yes,no,no,no,yes,1,no,unfurnished,31.0,3.8
3118000,6271,3,2,2,no,no,no,no,yes,1,no,furnished,32.0,5.2
4840000,6576,5,3,4,yes,no,yes,no,no,2,no,unfurnished,9.0,1.6
4473000,6896,2,1,2,yes,no,no,no,yes,2,no,furnished,4.0,2.8
4657000,7941,3,1,3,yes,yes,no,no,no,0,yes,unfurnished,7.0,12.0
3984000,6402,2,2,3,no,no,no,no,yes,0,no,semi-furnished,2.0,18.0
4070000,4969,4,3,1,yes,no,no,no,no,1,no,unfurnished,12.0,10.3
4462000,6980,3,3,1,yes,yes,no,no,yes,1,no,semi-furnished,8.0,5.0
6705000,9680,3,2,2,yes,no,no,no,no,2,yes,furnished,1.0,0.7
3357000,5208,3,1,2,yes,no,no,no,no,3,no,unfurnished,3.0,0.5
3807000,3356,5,2,3,yes,yes,yes,no,no,1,no,semi-furnished,8.0,3.8
4191000,7936,2,1,2,yes,no,no,no,no,2,yes,semi-furnished,26.0,5.0
3965000,5235,1,1,2,yes,no,no,no,yes,1,yes,unfurnished,10.0,7.5
3262000,720,5,3,2,no,no,no,no,yes,2,yes,semi-furnished,14.0,0.3
3991000,7364,3,1,1,yes,no,yes,no,no,0,no,unfurnished,5.0,36.6
3699000,4322,5,3,2,yes,no,no,no,no,1,no,semi-furnished,10.0,3.6
3268000,5301,3,2,3,yes,no,no,no,yes,2,no,unfurnished,7.0,15.1
4148000,6230,4,2,1,yes,yes,no,no,yes,0,no,unfurnished,13.0,6.1
2782000,5919,3,1,2,no,no,yes,no,no,2,no,unfurnished,1.0,1.1
3968000,7061,4,1,2,yes,no,yes,no,no,2,no,unfurnished,8.0,12.8
3499000,4542,5,1,1,yes,yes,no,yes,no,1,no,semi-furnished,4.0,9.9
5206000,6629,3,4,1,yes,no,no,no,yes,1,no,unfurnished,5.0,6.0
3753000,4929,2,3,4,yes,no,no,no,yes,2,no,unfurnished,39.0,5.8
4724000,7125,3,2,2,yes,yes,no,no,yes,2,no,semi-furnished,2.0,0.7
3942000,6854,2,1,1,yes,no,yes,no,no,1,yes,semi-furnished,4.0,8.5
2690000,3442,2,4,1,yes,yes,no,no,no,1,yes,unfurnished,9.0,19.4
4774000,7889,3,1,2,yes,no,no,no,no,2,yes,furnished,24.0,0.8
3095000,4321,3,1,2,yes,no,yes,no,no,1,no,semi-furnished,6.0,2.4
4178000,7278,3,2,2,yes,yes,yes,no,yes,0,no,semi-furnished,16.0,18.6
4195000,6308,3,4,1,yes,no,yes,no,yes,1,no,furnished,23.0,2.7
4971000,9544,4,1,3,yes,no,yes,no,no,2,no,unfurnished,4.0,8.5
3739000,5008,2,1,2,yes,no,no,no,yes,2,yes,semi-furnished,6.0,6.1
3738000,4732,2,4,1,yes,yes,no,no,yes,3,no,semi-furnished,5.0,7.3
2761000,5457,2,1,2,yes,yes,no,no,no,2,no,unfurnished,21.0,4.3
3505000,4833,3,1,2,yes,no,,no,no,3,no,semi-furnished,,2.9
4287000,7260,2,2,3,yes,no,yes,no,no,0,no,unfurnished,4.0,0.4
2751000,1944,3,3,3,yes,no,no,no,yes,2,no,unfurnished,14.0,10.9
2493000,3182,3,2,1,yes,no,no,no,no,0,yes,unfurnished,10.0,11.0
4057000,3151,4,4,3,yes,no,yes,no,no,2,yes,unfurnished,7.0,8.9
4069000,7591,1,2,3,no,yes,yes,no,no,1,no,furnished,9.0,8.3
4832000,9263,4,1,3,yes,yes,no,no,no,1,no,furnished,3.0,2.2
4773000,5270,4,4,1,yes,no,no,no,no,2,yes,semi-furnished,7.0,0.3
4521000,5129,4,2,2,yes,no,no,no,yes,2,yes,furnished,8.0,13.2
3343000,5654,5,1,1,yes,no,no,no,no,0,no,semi-furnished,28.0,5.4
3926000,8056,1,2,3,yes,no,no,yes,no,2,no,semi-furnished,4.0,2.9
2244000,3460,2,1,1,yes,no,no,no,yes,1,no,semi-furnished,24.0,0.9
5037000,6024,5,1,2,yes,no,yes,no,yes,1,no,semi-furnished,12.0,0.5
3997000,7645,3,1,1,yes,yes,no,no,no,2,yes,semi-furnished,0.0,3.4
3847000,6602,3,2,1,yes,no,no,no,yes,1,no,semi-furnished,15.0,13.1
4643000,5917,4,3,2,yes,no,no,no,no,3,yes,furnished,0.0,20.1
4240000,7702,4,2,3,yes,no,no,no,no,0,no,semi-furnished,71.0,18.2
2087000,700,5,4,2,yes,no,no,no,yes,2,no,unfurnished,25.0,20.2
4383000,6991,6,1,3,yes,no,no,no,no,2,no,unfurnished,4.0,19.1
2409000,4061,4,1,1,yes,no,no,no,yes,1,no,unfurnished,4.0,6.0
2457000,1473,3,1,2,yes,yes,yes,no,no,1,yes,unfurnished,6.0,2.0
3742000,6625,5,1,2,yes,no,no,no,no,2,no,unfurnished,5.0,12.8
3766000,8522,1,1,1,yes,no,no,no,no,2,no,furnished,6.0,1.9
4184000,5198,2,3,2,yes,yes,yes,no,no,1,no,furnished,5.0,2.5
5377000,7596,5,3,2,yes,yes,no,yes,no,1,yes,unfurnished,12.0,2.1
5837000,9047,3,4,2,yes,no,yes,yes,no,0,no,furnished,2.0,5.8
4364000,8393,2,1,2,yes,yes,no,no,no,0,no,semi-furnished,22.0,3.1
5767000,9108,2,3,2,yes,no,yes,yes,no,1,no,furnished,20.0,1.3
4104000,7133,5,1,1,yes,no,no,no,no,0,yes,furnished,8.0,4.8
3742000,5666,3,1,1,yes,no,yes,no,yes,2,no,unfurnished,23.0,16.6
3122000,1976,4,3,2,yes,no,no,no,no,2,yes,semi-furnished,3.0,6.8
3251000,4959,2,2,1,yes,no,yes,yes,no,3,no,semi-furnished,0.0,16.9
3324000,3645,4,1,1,yes,no,yes,no,yes,2,yes,furnished,12.0,1.7
5468000,10276,4,2,2,no,no,no,no,no,3,no,unfurnished,7.0,1.5
2996000,5113,3,1,2,yes,no,no,no,yes,1,no,unfurnished,10.0,6.9
3880000,5771,3,2,1,yes,yes,yes,no,no,2,no,semi-furnished,28.0,5.0
5269000,6713,2,2,2,yes,yes,yes,no,yes,3,yes,unfurnished,42.0,8.6
5297000,5596,6,4,2,yes,yes,no,yes,no,2,no,furnished,12.0,12.7
4971000,9229,4,1,1,yes,no,yes,no,no,0,no,unfurnished,17.0,11.1
3046000,4130,5,2,3,yes,no,no,no,no,2,no,unfurnished,1.0,22.8
4305000,5928,3,2,2,yes,no,no,no,yes,3,no,unfurnished,2.0,4.1
3353000,3867,4,2,2,yes,no,yes,no,yes,2,no,furnished,16.0,1.8
2767000,2596,4,1,2,yes,no,no,no,yes,1,no,furnished,7.0,6.4
3784000,4154,4,2,1,yes,no,no,no,no,2,no,semi-furnished,7.0,0.9
5053000,5419,6,3,2,yes,no,no,no,yes,3,yes,furnished,4.0,2.7
4085000,4556,3,4,2,yes,no,no,no,no,0,no,furnished,11.0,1.9
3562000,3977,2,3,3,yes,no,no,no,no,2,no,semi-furnished,2.0,4.0
3402000,2406,4,3,3,yes,yes,no,no,no,1,no,semi-furnished,12.0,0.9
3516000,5317,4,2,2,yes,no,no,no,yes,2,no,unfurnished,2.0,0.3
2698000,2190,3,3,1,no,no,yes,no,no,2,no,furnished,1.0,8.6
3735000,7172,2,1,1,yes,no,yes,no,yes,0,no,unfurnished,5.0,7.5
3857000,5681,3,2,1,yes,yes,yes,no,no,0,no,unfurnished,3.0,9.9
1543000,2293,3,1,2,yes,no,yes,no,no,2,no,unfurnished,26.0,8.6
3322000,4820,3,2,1,no,no,yes,no,yes,0,no,unfurnished,1.0,1.0
3768000,3845,4,1,2,yes,no,no,yes,yes,1,yes,unfurnished,2.0,2.8
4169000,6202,4,4,1,yes,yes,yes,no,no,2,yes,unfurnished,10.0,1.1
3985000,8449,2,1,4,yes,no,no,no,no,1,no,semi-furnished,8.0,14.8
1427000,1375,3,1,1,yes,no,no,no,no,1,yes,semi-furnished,1.0,11.0
4109000,5753,3,2,3,yes,yes,yes,no,yes,3,no,unfurnished,0.0,1.8
2923000,5148,2,1,3,no,no,,no,no,0,no,semi-furnished,53.0,3.3
4202000,6977,4,1,2,no,yes,yes,yes,no,1,no,furnished,13.0,27.2
3991000,5969,5,1,2,yes,no,yes,no,no,2,no,unfurnished,5.0,7.2
2558000,3846,3,2,2,yes,no,no,no,no,2,no,semi-furnished,8.0,12.9
3653000,4798,4,2,2,no,no,no,no,no,3,no,unfurnished,4.0,2.5
4076000,3749,5,3,1,yes,no,yes,no,yes,3,no,furnished,5.0,1.9
4356000,7867,4,2,1,yes,no,no,no,no,2,no,semi-furnished,13.0,12.3
4203000,5547,2,2,2,yes,yes,yes,no,yes,0,no,furnished,26.0,9.3
5126000,9683,6,1,2,yes,no,no,no,yes,0,no,unfurnished,2.0,9.1
3512000,5367,3,1,2,yes,yes,no,no,no,1,no,furnished,22.0,6.4
2750000,3942,3,3,1,no,no,no,no,no,0,no,unfurnished,2.0,6.6
2862000,2170,2,1,2,yes,yes,yes,no,yes,2,yes,furnished,3.0,10.6
2902000,1533,3,1,1,yes,yes,yes,no,no,2,yes,furnished,0.0,2.5
2442000,2015,2,3,1,yes,no,no,no,no,0,no,furnished,2.0,3.5
3513000,6088,2,2,1,yes,no,no,no,yes,2,no,semi-furnished,30.0,16.4
3432000,6619,3,1,1,yes,no,no,no,no,0,no,semi-furnished,7.0,3.0
2579000,2021,4,1,1,yes,no,yes,no,no,1,no,furnished,1.0,6.3
5599000,7469,5,4,3,yes,no,no,no,yes,2,no,semi-furnished,39.0,9.7
2917000,4437,3,3,1,yes,no,no,no,no,1,no,furnished,25.0,45.0
4360000,5823,5,2,2,yes,yes,no,no,no,1,no,unfurnished,17.0,4.6
5288000,9047,5,2,1,yes,no,yes,no,no,0,no,furnished,33.0,4.5
4125000,7473,4,2,3,yes,no,no,no,yes,1,no,semi-furnished,3.0,14.8
3563000,4909,2,4,2,yes,no,yes,no,no,2,yes,semi-furnished,22.0,13.1
3945000,3539,4,4,1,yes,no,no,no,yes,3,no,unfurnished,14.0,10.5
1660000,766,5,1,2,yes,no,no,no,no,1,no,unfurnished,24.0,5.0
3554000,3918,4,3,2,yes,no,no,no,yes,1,no,unfurnished,19.0,3.1
3847000,5036,3,1,2,yes,yes,no,no,no,2,no,furnished,5.0,7.5
2361000,3328,3,1,1,yes,yes,no,no,no,3,no,unfurnished,18.0,16.7
4402000,5211,4,2,4,yes,yes,no,no,yes,1,yes,unfurnished,4.0,17.2
4185000,5669,3,2,2,yes,yes,yes,no,yes,1,yes,unfurnished,5.0,0.9
3976000,5005,2,4,1,yes,no,no,no,yes,2,no,semi-furnished,1.0,4.5
3247000,4070,3,1,2,yes,yes,no,no,yes,2,no,unfurnished,33.0,5.0
3909000,5871,4,2,2,yes,no,yes,no,no,0,yes,semi-furnished,4.0,30.4
4257000,6472,5,3,3,yes,no,no,no,no,2,no,semi-furnished,9.0,9.1
3826000,3101,2,3,2,yes,yes,yes,no,no,0,no,semi-furnished,6.0,4.2
5250000,8604,6,1,2,yes,no,no,no,no,1,yes,semi-furnished,39.0,0.3
3037000,5283,3,2,1,yes,no,no,no,no,1,no,semi-furnished,5.0,6.7
4542000,5541,4,2,3,yes,yes,no,no,yes,2,no,semi-furnished,18.0,0.8
4245000,7058,4,1,2,yes,no,no,yes,yes,1,no,unfurnished,23.0,14.4
4392000,6013,4,4,1,yes,yes,yes,no,no,1,yes,semi-furnished,7.0,11.2
4527000,7597,5,3,1,no,yes,no,no,no,0,no,unfurnished,6.0,4.9
3551000,6132,3,1,1,yes,no,yes,yes,no,2,no,furnished,17.0,4.5
3653000,4153,5,1,4,no,no,no,no,no,0,yes,unfurnished,29.0,18.2
3386000,6295,2,1,1,yes,yes,no,no,no,1,no,unfurnished,17.0,2.7
3188000,2984,4,3,2,no,yes,no,no,yes,0,no,furnished,3.0,2.3
3598000,5739,4,1,1,yes,no,yes,no,yes,2,no,unfurnished,26.0,22.4
4060000,5427,4,2,2,yes,no,no,no,no,1,no,furnished,6.0,13.3
3587000,5042,3,2,2,yes,yes,no,no,no,1,no,furnished,10.0,13.7
5377000,5217,5,2,4,yes,no,no,no,yes,1,yes,semi-furnished,21.0,1.7
2290000,1360,2,1,2,yes,no,yes,no,no,2,no,semi-furnished,3.0,1.2
3194000,4293,2,1,3,yes,yes,no,no,no,1,no,furnished,18.0,0.3
3875000,5704,4,4,2,no,no,yes,no,no,2,no,semi-furnished,11.0,2.2
3748000,5852,3,3,1,yes,no,no,no,yes,2,no,unfurnished,27.0,11.9
3322000,3239,4,3,1,yes,no,no,no,no,3,no,semi-furnished,2.0,2.2
4271000,8285,3,1,2,yes,no,,no,no,1,no,furnished,,
3429000,3594,2,1,4,no,no,yes,yes,yes,3,no,unfurnished,21.0,2.3
4329000,7633,4,2,3,yes,yes,no,no,no,0,no,semi-furnished,0.0,4.0
3022000,6440,3,1,1,yes,yes,no,no,no,1,no,unfurnished,1.0,32.7
3039000,4078,2,3,1,yes,no,yes,yes,no,2,no,furnished,56.0,2.2
5490000,9406,4,2,1,yes,no,no,no,yes,1,no,semi-furnished,4.0,3.8
1759000,2874,3,1,3,no,no,no,no,no,1,no,semi-furnished,45.0,2.9
4768000,7522,4,3,3,yes,no,no,no,yes,1,yes,unfurnished,2.0,0.9
5471000,7701,3,4,3,yes,no,yes,no,no,2,no,semi-furnished,5.0,5.4
2913000,4025,4,1,2,yes,no,yes,no,no,1,no,semi-furnished,17.0,3.8
4338000,8563,4,2,2,yes,no,no,no,no,2,no,unfurnished,13.0,9.5
2885000,4950,4,1,2,yes,no,no,no,no,2,no,unfurnished,10.0,13.6
4301000,6135,2,2,1,yes,yes,no,no,no,2,no,furnished,9.0,6.3
3255000,6073,4,1,2,yes,no,no,no,no,0,no,unfurnished,22.0,0.3
3526000,5205,4,2,1,yes,no,no,no,no,3,no,semi-furnished,3.0,7.7
4937000,7284,4,4,1,yes,no,yes,no,yes,1,no,semi-furnished,7.0,0.5
4055000,7246,3,2,3,yes,no,,no,yes,0,no,semi-furnished,,7.7
2141000,1653,5,1,3,no,yes,no,no,yes,0,no,semi-furnished,11.0,9.2
4230000,8370,4,2,2,no,no,no,no,no,1,no,furnished,3.0,1.8
2391000,1843,2,1,2,yes,no,no,no,no,0,yes,semi-furnished,5.0,13.7
4411000,7772,3,3,2,yes,no,no,no,no,0,no,semi-furnished,8.0,19.4
6051000,7979,5,2,2,yes,no,no,no,yes,1,no,furnished,0.0,13.4
2233000,3100,1,1,3,yes,yes,yes,no,no,1,no,semi-furnished,1.0,2.9
3510000,4596,6,1,3,yes,no,no,no,yes,2,no,unfurnished,14.0,7.1
3397000,3067,4,3,2,yes,no,no,no,no,2,no,unfurnished,7.0,19.7
3834000,5027,4,1,1,yes,no,no,no,yes,2,no,semi-furnished,24.0,3.1
3546000,4822,3,3,1,yes,no,no,no,yes,1,no,unfurnished,14.0,13.7
3371000,7215,2,1,2,yes,no,no,no,no,0,no,semi-furnished,0.0,0.3
5828000,8383,5,1,1,yes,yes,no,no,yes,3,no,furnished,12.0,0.3
4616000,8571,3,2,3,yes,no,no,no,no,0,no,semi-furnished,1.0,11.4
3607000,4263,4,4,1,yes,yes,no,no,no,2,no,furnished,18.0,11.5
3956000,5040,3,4,1,yes,no,no,no,no,0,yes,unfurnished,57.0,12.4
1756000,1796,2,1,2,yes,yes,no,no,no,3,no,unfurnished,9.0,21.3
2720000,3727,1,2,4,yes,yes,no,no,yes,1,no,semi-furnished,14.0,1.0
3940000,7623,3,1,1,yes,no,no,no,no,1,no,semi-furnished,3.0,2.1
5441000,9054,6,2,2,yes,no,no,no,no,2,yes,semi-furnished,7.0,18.7
1595000,2784,3,2,2,yes,no,yes,no,no,1,no,semi-furnished,23.0,1.6
3159000,4197,3,3,1,yes,no,no,yes,yes,1,no,unfurnished,2.0,9.2
3700000,5442,3,4,2,no,no,no,yes,no,1,no,semi-furnished,4.0,6.0
4040000,6116,3,2,2,yes,no,yes,no,yes,2,no,furnished,7.0,0.7
3327000,3719,3,2,2,yes,no,yes,no,yes,0,no,unfurnished,15.0,2.7
4776000,6433,5,3,3,yes,no,yes,no,yes,0,no,furnished,6.0,5.9
3356000,4458,3,3,1,yes,no,no,no,yes,1,no,unfurnished,32.0,15.3
2659000,5468,3,1,1,no,no,no,no,yes,0,no,semi-furnished,1.0,9.8
4877000,6702,2,1,3,yes,no,yes,no,yes,2,yes,semi-furnished,6.0,7.8
3769000,5514,6,2,2,yes,yes,no,no,no,0,no,furnished,15.0,5.5
2849000,4540,2,1,2,yes,no,yes,no,yes,1,yes,semi-furnished,3.0,2.8
3805000,5259,2,1,3,yes,yes,no,no,yes,0,no,unfurnished,13.0,1.0
2731000,5306,4,1,1,no,no,no,no,no,1,no,semi-furnished,2.0,4.2
4148000,4686,3,2,2,yes,yes,no,no,yes,0,no,unfurnished,1.0,0.3
3417000,4931,3,1,1,yes,no,no,no,yes,0,no,semi-furnished,2.0,1.9
4368000,9017,3,1,1,no,yes,yes,no,no,0,no,unfurnished,32.0,4.5
4429000,6734,4,1,1,yes,no,no,no,yes,3,no,unfurnished,10.0,4.3
3831000,4850,2,3,3,yes,no,yes,no,yes,0,no,semi-furnished,19.0,0.4
4399000,7033,4,3,1,yes,no,no,no,no,2,no,semi-furnished,5.0,7.1
3671000,4766,4,2,2,yes,no,no,no,no,0,no,unfurnished,11.0,6.4
4696000,8081,3,2,3,yes,no,no,no,no,0,no,furnished,8.0,0.7
4006000,6313,3,4,2,yes,no,no,no,no,1,yes,unfurnished,35.0,22.9
3573000,5264,3,1,2,yes,no,yes,no,no,1,no,semi-furnished,17.0,0.8
2747000,6485,4,1,2,no,no,no,no,no,3,no,unfurnished,16.0,15.4
3030000,2044,3,1,1,yes,no,no,no,yes,3,no,furnished,1.0,0.3
2853000,3021,3,1,2,yes,no,yes,no,no,2,no,unfurnished,10.0,17.1
3399000,2873,3,2,2,yes,no,no,no,yes,2,no,semi-furnished,8.0,0.3
4702000,5814,6,3,4,yes,no,no,no,no,1,no,unfurnished,32.0,11.3
5529000,9312,3,2,3,yes,yes,no,no,no,1,yes,semi-furnished,4.0,3.6
5738000,10409,5,2,3,no,no,yes,no,no,3,no,semi-furnished,4.0,10.7
4106000,6904,3,4,3,yes,no,no,no,no,2,no,unfurnished,6.0,4.1
3833000,6602,2,1,2,no,no,no,no,no,1,no,unfurnished,3.0,0.6
1737000,1538,2,1,2,yes,no,yes,no,yes,0,no,unfurnished,2.0,11.7
3502000,4306,3,2,3,yes,no,no,no,yes,0,no,semi-furnished,23.0,0.6
2795000,3767,2,2,2,yes,no,no,no,no,3,no,semi-furnished,10.0,20.4
2248000,4134,1,1,4,yes,yes,no,no,no,1,no,semi-furnished,24.0,0.4
2961000,5130,5,2,2,yes,no,no,no,no,1,no,unfurnished,21.0,5.2
3660000,4461,4,2,2,yes,yes,no,yes,no,0,no,furnished,4.0,10.3
2298000,1146,4,2,2,yes,yes,yes,no,no,2,no,semi-furnished,10.0,4.0
4114000,7145,2,2,4,no,no,no,no,no,0,yes,unfurnished,1.0,2.0
2814000,3140,2,1,1,yes,no,no,no,no,2,yes,semi-furnished,30.0,11.4
3421000,6026,2,1,2,yes,yes,yes,no,no,0,no,unfurnished,6.0,12.3
5707000,10063,4,2,2,yes,no,no,no,no,2,no,furnished,6.0,20.5
3321000,3477,5,1,1,yes,no,no,no,no,2,yes,unfurnished,4.0,3.8
2303000,700,3,4,3,yes,yes,no,yes,no,0,no,unfurnished,7.0,5.6
2801000,4871,2,2,2,yes,yes,no,no,no,1,no,unfurnished,3.0,3.6
4436000,7922,3,1,2,yes,yes,no,no,no,1,no,semi-furnished,6.0,2.4
5087000,9808,3,3,1,yes,yes,yes,no,no,0,no,unfurnished,19.0,11.1
2932000,2795,3,2,2,no,no,no,no,yes,2,no,semi-furnished,22.0,3.3
3885000,6593,4,1,2,no,no,no,no,no,1,yes,unfurnished,4.0,4.5
3987000,4476,4,3,2,yes,no,no,no,no,1,yes,furnished,8.0,4.1
3461000,5267,2,3,1,yes,yes,no,no,yes,0,no,semi-furnished,25.0,10.0
4925000,11318,1,2,4,yes,no,no,no,no,1,no,unfurnished,1.0,20.0
3231000,2193,6,1,2,yes,no,no,no,no,2,no,furnished,26.0,8.8
4001000,6058,2,2,2,yes,no,yes,no,no,1,no,unfurnished,3.0,5.1
3847000,6529,2,3,2,yes,no,yes,no,no,3,no,furnished,14.0,12.1
4412000,7889,2,1,2,yes,no,yes,no,no,3,no,unfurnished,10.0,8.2
2341000,5716,1,1,2,yes,yes,no,no,no,0,no,unfurnished,10.0,0.5
5085000,6178,3,3,2,yes,no,yes,no,yes,0,yes,semi-furnished,24.0,0.8
